page,column,line,source,page_score,row
274,1,"Arfvidsson, G. Ch. S., grossh., Lidingö, 4420—18600",class_List-item,1550,19
274,1,"Arlén, J. F. E., kassör, Djursholm, 19500—21200",class_List-item,1550,20
274,1,"Arnéll, C. A., arrend., Skänella, —4400",class_List-item,1550,21
274,1,"Arntz, K., reg.-int., Vaxholm, 4260—5700",class_List-item,1550,22
274,1,"Arsenius, J. A. F., torpeding., Djursholm, 5970—5600",class_List-item,1550,23
274,1,"Artberg, F. G. M., ing., Lidingö, 13800—14300",class_List-item,1550,24
274,1,"Arvidsson, M. J.,änkefru, Nacka, 297—4000",class_List-item,1550,25
274,1,"Ask, L. P., hemmansäg., Husby-Erling-hundra, 400—5300",class_List-item,1550,26
274,2,"Asker, K. Fr., kapten, Djursholm, 7640—33700",class_List-item,1550,1
274,2,"hustru, E., 1950—8200",class_List-item,1550,2
274,2,"Askergren, G. A., banktjm., Saltsjöbaden, 4946—4500",class_List-item,1550,3
274,2,"Aspegren, J., stadsing., Södertälje, 5930—5500",class_List-item,1550,4
274,2,"Asplund, F., löjtn., Österhaninge, 11150—8300",class_List-item,1550,5
274,2,"Asplund, C. O., stationsinsp., Råsunda, 5690—5800",class_List-item,1550,6
274,2,"Auerback, C., språklärare, Råsunda 5850—4900",class_List-item,1550,7
274,2,"Aurelius, B. A., arkitekt, Nacka, 5020—4400",class_List-item,1550,8
274,2,"Aurén, B., kapten, Vaxholm, 4200—3300",class_List-item,1550,9
274,2,"Axell, E., advokat, Djursholm, 1960—11600",class_List-item,1550,10
274,2,"Axelsson, T. E., banktjm., Lidingö, 6680—6500",class_List-item,1550,11
274,2,"Axelsson, O. L., juvelerare, Lidingö, 5970—4600",class_List-item,1550,12
274,2,"Backlund, J. A., massör, Överjärna, —6200",class_List-item,1550,13
274,2,"Backman, S. G., kapten, Solna, 6400—3900",class_List-item,1550,14
274,2,"Baër, K. F. E., öfverjägm., Djursholm, 4820—4900",class_List-item,1550,15
274,2,"Bageriidkarnes Jäst-A.-B., Nacka, 48500—",class_List-item,1550,16
274,2,"Bagge, A. L., handelsr., Södertälje, 5720—5000",class_List-item,1550,17
274,2,"Bagge, K. E., godsäg., Husby-Erling-hundra, —23700",class_List-item,1550,18
274,2,"Bagge, A. H., f. d. landssekr., Lidingö, 5000—13700",class_List-item,1550,19
274,2,"Bagger, J. A., arkitekt, Norrviken, 4280—7400",class_List-item,1550,20
274,2,"v. Bahr, J. O. H., f. d. kapten, Salem, 1600—8800",class_List-item,1550,21
274,2,"hustru, A., 720—1600",class_List-item,1550,22
274,2,"Balkenhausen, R., apot., Norrtälje, 7600—26100",class_List-item,1550,23
274,2,"Balkenhausen, R., apot., Rimbo, 4900—",class_List-item,1550,24
274,2,— 270 —,class_List-item,1550,25
275,1,"Bandel, V. H., kammarskr., Saltsjöbaden, 4139—5000",class_List-item,1825,1
275,1,"Bank-A.-B. Norra Sverige, Sundbyberg, 18600—",class_List-item,1825,2
275,1,"Barck, N., grefve, Solna, —4000",class_List-item,1825,3
275,1,"Bark, G.,änkefru, Södertälje, 4650—7300",class_List-item,1825,4
275,1,"Barthelsson, A. T., hemmansäg., Husby-Erlinghundra, —7200",class_List-item,1825,5
275,1,"Bauer, J. A., konstnär, Lidingö, 8650—12800",class_List-item,1825,6
275,1,"Bauer, R.,änkefru, Södertälje, 1000—5800",class_List-item,1825,7
275,1,"Becker, V., grossh., Djursholm, 10450—16300",class_List-item,1825,8
275,1,"Beck-Friis, C. J., bruksdisp., Harg, 29890—37600",class_List-item,1825,9
275,1,"Beck-Friis, Ebba, frih:a, Harg, 19810—102800",class_List-item,1825,10
275,1,"Beckman, E., dir., Djursholm, 12190—29000",class_List-item,1825,11
275,1,"Beckman & Johnson, Nynäshamn, 23700—Begat, V., grossh., Stocksund, 7200—7400",class_List-item,1825,12
275,1,"Belfrage, J. K., amanuens, Lidingö, 9650—8900",class_List-item,1825,13
275,1,"Belfrage, G. V. T., e. o. hofr.-not., Stocksund, 6500—6600",class_List-item,1825,14
275,1,"Bengtsson, L. F., byggm., Järfalla, 4820—4600",class_List-item,1825,15
275,1,"Bengtson, N. J., byggm., Djursholm,36040—74600",class_List-item,1825,16
275,1,"Bengtsson, D., löjtn., Vaxholm, 4320—4500",class_List-item,1825,17
275,1,"Bennich, M. V., fru, Gustafsberg, 2700—31700",class_List-item,1825,18
275,1,"Bensow, P., arkitekt, Nacka, 3979—6400",class_List-item,1825,19
275,1,"Bensow, O., d:r, Österåker, 4090—5400",class_List-item,1825,20
275,1,"Benzenius, E. V. V., bokh., Bo, 4540—4000",class_List-item,1825,21
275,1,"Benzinger, A. F., dir., Vårdinge, 53090—54900",class_List-item,1825,22
275,1,"Berendt, B., fröken, Stocksund, 10620—26800",class_List-item,1825,23
275,1,"Berg, T., agronom, Stocksund, 7260—7100",class_List-item,1825,24
275,1,"Berg, S. R., artist, Nacka, 12812—22300",class_List-item,1825,25
275,1,"Berg, A. A., bankdir., Djursholm, 41000—1043000",class_List-item,1825,26
275,1,"Berg, F. A., byräing., Saltsjöbaden, 7400-10400",class_List-item,1825,27
275,1,"Berg, C. J., dir., Stocksund, 7050—6800",class_List-item,1825,28
275,1,"Berg, R. G:son, doc., Stocksund, 6800—6300",class_List-item,1825,29
275,2,"hustru, S., 220—400",class_List-item,1825,1
275,2,"Berg, E., fröken, Lidingö, 7400—10500",class_List-item,1825,2
275,2,"Berg, R., gen.-major, Djursholm, 15210—30700",class_List-item,1825,3
275,2,"Berg, A., godsäg., Huddinge, 480—11800",class_List-item,1825,4
275,2,"Berg, N. G., grossh., Nacka, 5000—28300",class_List-item,1825,5
275,2,"Berg, C. B. G:son, ing., Lidingö, 6770—6100",class_List-item,1825,6
275,2,"Berg, A. L., kassör, Saltsjöbaden, 4800—5000",class_List-item,1825,7
275,2,"Berg, E. A. V., kontorist, Lingö, 4000—3200",class_List-item,1825,8
275,2,"Berg, K. E. A., kont.-chet, Salem, 6820—5800",class_List-item,1825,9
275,2,"Berg, K. R., prokurist, Stocksund, 42780—43000",class_List-item,1825,10
275,2,"Berg, H.,änketru, Lidingö, 95890—117900",class_List-item,1825,11
275,2,"Bergelmer, S. A. J., byrådir., Lidingö, 6420—7000",class_List-item,1825,12
275,2,"Bergelmer, A. M., lärov.-adj., Djursholm, 4490—4200",class_List-item,1825,13
275,2,"Bergendahl, G. F., kassör, Djursholm, 6330—6200",class_List-item,1825,14
275,2,"Bergendorff, C. F., apot., Lidingö, 5050—4800",class_List-item,1825,15
275,2,"Bergenholtz, F. E., gen.-krigskomm., Djursholm, 15160—14500",class_List-item,1825,16
275,2,"Berger, P., Solna, 20—4800",class_List-item,1825,17
275,2,"Berger, S., kanslisekr., Djursholm, 8900—2200",class_List-item,1825,18
275,2,"Berger, K. E. P:son, kartograf, Saltsjöbaden, 4410—3600",class_List-item,1825,19
275,2,"Bergfeldt, J., kamrer, Lidingö, 6000—3600",class_List-item,1825,20
275,2,"hustru, 1500—1300",class_List-item,1825,21
275,2,"Berggren, T., fröken, Stocksund, 3430—7200",class_List-item,1825,22
275,2,"Berggren, H. A., ing., Täby, 5100—3700",class_List-item,1825,23
275,2,"Berggren, E. L., poliskomm., Djursholm, 4600—3800",class_List-item,1825,24
275,2,"Berggren, A.,änketru, Östhammar, 1000—4000",class_List-item,1825,25
275,2,"Bergholm, T. B., tandl., Djursholm, 1010—12600",class_List-item,1825,26
275,2,"Berglin, C. P., boktryck.-taktor, Sundbyberg, 4730—3900",class_List-item,1825,27
276,1,"Bergling, J. A., byggn.-ing., Lilla Essingen, 4200—3700",class_List-item,1620,1
276,1,"Berglund, K. J. M., Turinge, 4470—4900",class_List-item,1620,2
276,1,"Berglund, Fr., bruksäg., Turinge, 15354—20200",class_List-item,1620,3
276,1,"Berglund, P. J., civiling., Södertälje, 5480—6000",class_List-item,1620,4
276,1,"Berglund, Fr., d:r, Svartsjö, 10390—9200",class_List-item,1620,5
276,1,"Berglund, J. A. Th., fotograf, Lidingö, 2500—4400",class_List-item,1620,6
276,1,"Berglund, J. I., handelsr., Lidingö, 6000—5600",class_List-item,1620,7
276,1,"Berglund, G., skrädd., Stocksund, 4150—4700",class_List-item,1620,8
276,1,"Berglund, J. J., telef.-fabr., Salem, 9820—10200",class_List-item,1620,9
276,1,"Bergman, A. M., arrend., Salem, 700—6500",class_List-item,1620,10
276,1,"Bergman, V. D., civiling., Lidingö, 60—4400",class_List-item,1620,11
276,1,"Bergman, S. D., dir., Södertälje, 14110—18700",class_List-item,1620,12
276,1,"Bergman, A. Ch., tröken, Lidingö, —4000",class_List-item,1620,13
276,1,"Bergman, A., ing., Stocksund, 7710—20200",class_List-item,1620,14
276,1,"Bergman, G., järnhandl., Solna, 7480—Bergman, G. L., järnh., Sundbyberg, 4040—10800",class_List-item,1620,15
276,1,"Bergman, M. V., änketru, Lidingö, 160—10100",class_List-item,1620,16
276,1,"Bergqvist, A. G., pianofabr., Lidingö, 400—7300",class_List-item,1620,17
276,1,"Bergqvist, A. J. K., sjökapten, Nacka, 8160—7900",class_List-item,1620,18
276,1,"Bergqvist, L. B., änketru, Lidingö, 3520—5500",class_List-item,1620,19
276,1,"Bergshamra, Angsågs-A.-B., Länna, 3070—4000",class_List-item,1620,20
276,1,"Bergstedt, C., fabr., Bromma, 5610—Bergstedt, Pehr, ing., Bromma, 11420—14100",class_List-item,1620,21
276,1,"Bergstedt, O., ing., Bromma, 5610",class_List-item,1620,22
276,1,"Bergsten, C. G., arkitekt, Stocksund, 5880—5400",class_List-item,1620,23
276,1,"Bergström, G. O., bokh., Djursholm, 5100—8300",class_List-item,1620,24
276,1,"Bergström, B. A., handelsr., Ljusterö, 6180—6100",class_List-item,1620,25
276,1,"Bergström, A. E., ing., Nacka, 7804—8800",class_List-item,1620,26
276,1,"Bergström, J. A., kamrer, Sundbyberg, 2500—5100",class_List-item,1620,27
276,2,"Bergström, K. E. Th., kamrer, Nacka, 7500—6800",class_List-item,1620,1
276,2,"Bergström, A. G. L., kvarnm., Nacka, 8498—8100",class_List-item,1620,2
276,2,"Bergström, C. E. H., kontorschef, Djursholm, 24820—26100",class_List-item,1620,3
276,2,"Bergström, A., prof., Tullinge, 7100—10000",class_List-item,1620,4
276,2,"Bergvall, A. F., bokhäll., Lidingö, 6500—5700",class_List-item,1620,5
276,2,"Bergvall, J. V., fabr., Norrtälje, 4290—3400",class_List-item,1620,6
276,2,"Berlin, E. G. G., biografskådespelerska, Lidingö, 4200—4100",class_List-item,1620,7
276,2,"Berndes, G. F., brukspatron, Järfalla, 1500—55000",class_List-item,1620,8
276,2,"Bernhard, J. E., arkitekt, Lidingö, —8200",class_List-item,1620,9
276,2,"Bernhardt, S. A., änketru, Lidingö, 1510—4900",class_List-item,1620,10
276,2,"Bernström, E. A., dir., Södertälje, 16910—17700",class_List-item,1620,11
276,2,"Bernström, E. H., tröken, Salem, 110—8400",class_List-item,1620,12
276,2,"Bernström, H. K., tröken, Salem, 100—8300",class_List-item,1620,13
276,2,"Bernström, K. M., tröken, Salem, 150—8400",class_List-item,1620,14
276,2,"Bernström, M. C., tröken, Salem, 120—8400",class_List-item,1620,15
276,2,"Bernström, K., godsäg., Adelsö, —5600",class_List-item,1620,16
276,2,"Bernström, C. G., ing., Nynäshamn, 8170—12200",class_List-item,1620,17
276,2,"Bernton, E. E., änketru, Djursholm, 600—8400",class_List-item,1620,18
276,2,"Beronius, J. O., veterinär, Östhammar, 6600—5900",class_List-item,1620,19
276,2,"Beskow, Ch., prostinna, Djursholm, 4530—4500",class_List-item,1620,20
276,2,"Beskow, G. V., rev.-sekr., Djursholm, 6740—7400",class_List-item,1620,21
276,2,"Beskow, N., rektor, Djursholm, 9030—8700",class_List-item,1620,22
276,2,"hustru, E., 4740—4500",class_List-item,1620,23
276,2,"Betts, S., maskindir., Djursholm, 6010—7900",class_List-item,1620,24
276,2,— 272 —,class_List-item,1620,25
277,1,"Bexell, R., major, Vaxholm, 6890—10400",class_List-item,1760,1
277,1,"Bihr, A. M., disp., Sundbyberg, 5820—6000",class_List-item,1760,2
277,1,"hustru, S., 560—500",class_List-item,1760,3
277,1,"Bildt, C. K. E., ing., Norrviken, 3460—2100",class_List-item,1760,4
277,1,"hustru, G., 2780—4200",class_List-item,1760,5
277,1,"Bille, K. V., dir., bokförl., Lidingö, 21080—22200",class_List-item,1760,6
277,1,"Billing, M., stadsmäklare, Djursholm, 49700",class_List-item,1760,7
277,1,"Billman, J. A., hoitr.-råd, Lidingö, 6510—4400",class_List-item,1760,8
277,1,"Billman, A. V., ing., Djursholm, 8170—20400",class_List-item,1760,9
277,1,"af Bjerkén, P., prof., Stocksund, 8140—7400",class_List-item,1760,10
277,1,"Bjuggren, S. E., kapten, Lidingö, 7900—7400",class_List-item,1760,11
277,1,"Bjurner, S. O. G., ass., Djursholm, 4050—3600",class_List-item,1760,12
277,1,"Bjurstedt, A. E., aktuarie, Lidingö, 5190—5600",class_List-item,1760,13
277,1,"hustru, 430—400",class_List-item,1760,14
277,1,"Bjurström, A. G., grossh., Täby, —15900",class_List-item,1760,15
277,1,"Björk, E., gulddragare, Načka, —8600",class_List-item,1760,16
277,1,"Björkegren, G., förv., Rimbo, 7790—10000",class_List-item,1760,17
277,1,"Biörklund, H., fröken, Tullinge, 3850—7100",class_List-item,1760,18
277,1,"Björklund, C. E., ing., Stocksund, 5270—4900",class_List-item,1760,19
277,1,"Björklund, J. M., lagerm., Djursholm, 24000—26100",class_List-item,1760,20
277,1,"Björkman, G. L., banktjm., Lidingö, 4790—4400",class_List-item,1760,21
277,1,"Björkman, E. L., ing., Nacka, 4000—4000",class_List-item,1760,22
277,1,"Björkman, E. F., registrator, Nacka, 11298—11200",class_List-item,1760,23
277,1,"Björkman, B. E. L., slottsförv., Drottningholm, 5500—4900",class_List-item,1760,24
277,1,"af Björksten, C. E.,änkefru, Lidingö, 9940—12300",class_List-item,1760,25
277,1,"Björlin, G., generall., Nacka, 8150—6500",class_List-item,1760,26
277,1,"hustru, M. U. V., 2192—4100",class_List-item,1760,27
277,1,"Björn, A., dir., Soina, 6210—5500",class_List-item,1760,28
277,1,"Björnström, M.,änkefru, Södertälje, 4000—5100",class_List-item,1760,29
277,1,"Blank, G. G., grossh., Djursholm, 1200—51500",class_List-item,1760,30
277,2,"Block, G., löjtn., Vaxholm, 15680—17400",class_List-item,1760,1
277,2,"Blockman, T. J., dir., Lidingö, 7910—7600",class_List-item,1760,2
277,2,"Blom, J. L., boktryck., Sundbyberg, 5040—4500",class_List-item,1760,3
277,2,"Blom, F. E., kassör, Saltsjöbaden, 9925—7500",class_List-item,1760,4
277,2,"Blom, N. G., korresp., Saltsjöbaden, 6144—8200",class_List-item,1760,5
277,2,"Blom, I., revisor, Djursholm, 9150—10000",class_List-item,1760,6
277,2,"Blom, E.,änkefru, Saltsjöbaden, 4365—7400",class_List-item,1760,7
277,2,"Blomberg, D., arkitekt, Stocksund, 16000—14800",class_List-item,1760,8
277,2,"Blomberg, J., byggm., Täby, 7100—6800",class_List-item,1760,9
277,2,"Blomberg, E. F. J., Lidingö, 4200—47200",class_List-item,1760,10
277,2,"Blomberg, E., ing., Djursholm, 13150—13600",class_List-item,1760,11
277,2,"Blombergs, C. J., stärbhus, Spånga, 4200—1300",class_List-item,1760,12
277,2,"Blomgren, C. E., kamrer, Råsunda, 4100—3500",class_List-item,1760,13
277,2,"Blomquist, Alrik, bokhäll., Gustafsberg, 9280—10000",class_List-item,1760,14
277,2,"Blomqvist, Å., handelsförest., Nacka, 6791—5500",class_List-item,1760,15
277,2,"Blomqvist, O., handl., Drottningholm, 1320—4000",class_List-item,1760,16
277,2,"Blomqvist, O. V., telegrafass., Lidingö, 2800—4000",class_List-item,1760,17
277,2,"Blüm, A. kapten, Vaxholm, 5540—4000",class_List-item,1760,18
277,2,"Boalt, A., v. häradsh., Djursholm, 20090—14000",class_List-item,1760,19
277,2,"Boberg, T.,änkefru, Danderyd, 24810—38500",class_List-item,1760,20
277,2,"Bockholms Sättra, A.-B., Ekerö, 10840—Bocks, J. V., grossh., Djursholm, 9570—10700",class_List-item,1760,21
277,2,"Bodén, I. G. H., advokat, Nacka, 1440—18000",class_List-item,1760,22
277,2,"Bodman, E. J. A., häradsh., Djursholm, 18540—26200",class_List-item,1760,23
277,2,"Bodström, O. V., kyrkoh., Turinge, 3416—11600",class_List-item,1760,24
277,2,"Boëthius, A. E. G., Nacka, 14870—13500",class_List-item,1760,25
277,2,"hustru, C., 8500—9300",class_List-item,1760,26
277,2,10,class_List-item,1760,27
277,2,— 273 —,class_List-item,1760,28
278,1,"Bohlin, H., mjölkarrend., Danderyd, 5300 —6100",class_List-item,1895,1
278,1,"Bohman, E. K., försäljare, Råsunda, 4190 —3700",class_List-item,1895,2
278,1,"Bohman, G., dir., Danderyd, 6590—5700",class_List-item,1895,3
278,1,"Bokström, J., fröken, Råsunda, 5430—7400",class_List-item,1895,4
278,1,"Bolin, M., fru, Salem, 4830—14800",class_List-item,1895,5
278,1,"Bolin-Boyesens, K.,änkefru, Salem, 3220 —5100",class_List-item,1895,6
278,1,"Bolinder, F. W., ing., Södertälje, 4630—8500",class_List-item,1895,7
278,1,"Bomgren, J. A., ing., Nacka, 8490—8400",class_List-item,1895,8
278,1,"Bonde, C., greftve, Spånga, 19160—31700",class_List-item,1895,9
278,1,"Borell, C. G. T., rev.-sekr., Nacka, 13252 —9300",class_List-item,1895,10
278,1,"Borgstedt, J. M., arkitekt, Huddinge, 5930 —5300",class_List-item,1895,11
278,1,"Boström, G. S., brukspatron, Östanå, 12030—28300",class_List-item,1895,12
278,1,"Boström, L., fru, Roslagskulla, 20190—23600",class_List-item,1895,13
278,1,"Boström, E., ing., Lidingö, 4000—3700",class_List-item,1895,14
278,1,"Boström, A. G., f. d. konsul, Lidingö, 5050—17600",class_List-item,1895,15
278,1,"Bothén, O., handl., Vaxholm, 10280—17800",class_List-item,1895,16
278,1,"Bouveng, G., öfverstelöjtn., Solna, 8200 —9400",class_List-item,1895,17
278,1,"hustru, 300—300",class_List-item,1895,18
278,1,"Bouveng, J., godsäg., Wassunda, —5000",class_List-item,1895,19
278,1,"Boyesen, E. F., gymnastikdir., Lidingö, —7600",class_List-item,1895,20
278,1,"Brahe, P. M., greftve, Östra Ryd, 350—109500",class_List-item,1895,21
278,1,"Brambeck, G., fru, Vaxholm, —7200",class_List-item,1895,22
278,1,"Brandt, J. A., d:r, Norrtälje, 7680—7900",class_List-item,1895,23
278,1,"Brandt, C. E., handelsr., Norrtälje 5130—5400",class_List-item,1895,24
278,1,"Brandting, S., kamrer, Djursholm, 8750 —8500",class_List-item,1895,25
278,1,"Bratt, K. A., fabr., Lidingö, —12900",class_List-item,1895,26
278,1,"Bratt, E., ing., Djursholm, 5700—6400",class_List-item,1895,27
278,1,"Bratt, G. G., jur. kand., Saltsjöbaden, 11226—10000",class_List-item,1895,28
278,1,"Brattberg, I. A. V., assuranstjm., Nacka, 3250—4100",class_List-item,1895,29
278,1,"Braunerhjelm, T. G., brukspatron, Österhaninge, —69000",class_List-item,1895,30
278,1,"Brauner, J., trih., Norrtälje, 7230—7800",class_List-item,1895,31
278,2,"Bremberg, A. R. F., ing., Lidingö, —15000",class_List-item,1895,1
278,2,"Brehmer, G., järnhandl., Norrtälje, 8040 —7500",class_List-item,1895,2
278,2,"Broberg, H. N. I., fru, Lidingö, 3060—4000",class_List-item,1895,3
278,2,"Broberg, P. J. A., grossh., Saltsjöbaden, —9800",class_List-item,1895,4
278,2,"Broberg, C. A., kapten, Vaxholm, 5140 —6600",class_List-item,1895,5
278,2,"Brock, G. Ch., handelsr., Lidingö, 2400 —2400",class_List-item,1895,6
278,2,"hustru, 800—1500",class_List-item,1895,7
278,2,"Brodén, A., handl., Nacka, 3040—7300",class_List-item,1895,8
278,2,"Brodén, E. E. T., ing., Lidingö, 5130 —4600",class_List-item,1895,9
278,2,"Brodin, G. A., byråing., Stocksund, 6830 —7400",class_List-item,1895,10
278,2,"Brogren, O., kapten, Vaxholm, 5700—11300",class_List-item,1895,11
278,2,"Brolin, Hj., insp., Häfverö, 4050—3900",class_List-item,1895,12
278,2,"Broms, N.,änkefru, Södertälje, 3820—9700",class_List-item,1895,13
278,2,"Broman, C. U., handl., Österåker, —8100",class_List-item,1895,14
278,2,"Broms, D., fröken, Tveta, —6000",class_List-item,1895,15
278,2,"Broms, O. W., ing., Tveta, 6910—40200",class_List-item,1895,16
278,2,"Broms, S., stärbhus, Tveta, 640—7000",class_List-item,1895,17
278,2,"Broschenski, J., köpm., Vätö, 6000—8000",class_List-item,1895,18
278,2,"Broström, G. V., ing., Saltsjöbaden, 2666 —2300",class_List-item,1895,19
278,2,"hustru, H., 435—4300",class_List-item,1895,20
278,2,"Broström, J. E., köpman, Solna, 20140—19700",class_List-item,1895,21
278,2,"Bruhn, S., fröken, Stocksund, 2790—7200",class_List-item,1895,22
278,2,"Bruhn, E., ing., Norrtälje, 920—4200",class_List-item,1895,23
278,2,"Bruhn, A.,änkefru, Stocksund, 1680—10300",class_List-item,1895,24
278,2,"Bruncrona, A. G. M., kontraktprost, Lofö, 8160—11600",class_List-item,1895,25
278,2,"Brundin, H., kyrkoh., Vätö, 4980—4600",class_List-item,1895,26
278,2,"Brunius, F. F., pastor, Bromma, 4000—3600",class_List-item,1895,27
278,2,"Brunius, A. G., skriftställare, Lidingö, 6560—6100",class_List-item,1895,28
278,2,"hustru, 2120—2300",class_List-item,1895,29
278,2,"Brunstedt, O. A., tjm., Djursholm, 4300—3700",class_List-item,1895,30
278,2,— 274 —,class_List-item,1895,31
279,1,"Bruselius, N. O. G., ing., Råsunda, 5970 — 5700",class_List-item,1570,1
279,1,"Bruun, H., grossh., Djursholm, 3000 — 40400",class_List-item,1570,2
279,1,"Bryggeri-A.-B. Kronan, Solna, 1030 —",class_List-item,1570,3
279,1,"Bråkenhjelm, K. R., amanuens, Österskär, 8520 — 7700",class_List-item,1570,4
279,1,"Bråkenhjelm, G., fröken, Västerhaninge, — 17500",class_List-item,1570,5
279,1,"Bröchner-Larsen, H. G., ing., Södertälje, 8000 — 7500",class_List-item,1570,6
279,1,"Bucht, C. G., konsul, Djursholm, 30720 — 40100",class_List-item,1570,7
279,1,"Buhre, H. P. J., ing., Södertälje, 5620 — 4900",class_List-item,1570,8
279,1,"Burén, C. T. H., kanslisekr., Djursholm, 5570 — 12300",class_List-item,1570,9
279,1,"van der Burg, C. G. B., doktor, Saltsjöbaden, 11100 — 11100",class_List-item,1570,10
279,1,"van der Burg, J., öfverste, Nacka, 6950 — 7700",class_List-item,1570,11
279,1,"Burman s:or, N., grossh., Saltsjöbaden, 503 — 19200",class_List-item,1570,12
279,1,"Burman, N., j:or, grossh., Saltsjöbaden, — 4700",class_List-item,1570,13
279,1,"Burmeister, Hj., godsägare, Österåker, 9040 — 9500",class_List-item,1570,14
279,1,"Butén, T. G., kontorsskr., Salem, 4150 — 3800",class_List-item,1570,15
279,1,"Bylund, J. G., registrator, Djursholm, 4250 — 3800",class_List-item,1570,16
279,1,"Bünsow, V. A., dir., Roslagskulla, 12030 — 125600",class_List-item,1570,17
279,1,"Bünsow, A. R., konsul, Saltsjöbaden, — 168900",class_List-item,1570,18
279,1,"Bång, L. G., godsäg., Huddinge, 270 — 26400",class_List-item,1570,19
279,1,"Bååth, L. M., fil. doktor, Danderyd, 7180 — 9000",class_List-item,1570,20
279,1,"Bäcklund, P. A., prov.-läkare, Dalarö, 4170 — 3300",class_List-item,1570,21
279,1,"Bäckström, A. O., disp., Västertälje, 10100 — 8400",class_List-item,1570,22
279,1,"Bäckström, E., ing., Saltsjöbaden, 4962 — 3900",class_List-item,1570,23
279,1,"hustru, I., 250 — 200",class_List-item,1570,24
279,1,"Bäckström, A., omyndig, Djursholm, — 4700",class_List-item,1570,25
279,1,"Bäckström, E., omyndig, Djursholm, — 4700",class_List-item,1570,26
279,1,"Bäckström, H., omyndig, Djursholm, — 4800",class_List-item,1570,27
279,2,"Bäckström, K., omyndig, Djursholm, — 4700",class_List-item,1570,1
279,2,"Bäckström, R., omyndig, Djursholm, — 4800",class_List-item,1570,2
279,2,"Bäckström, H., prof., Djursholm, 20280 — 97200",class_List-item,1570,3
279,2,"Bärlin, E. V., civiling., Råsunda, 4000 — 3400",class_List-item,1570,4
279,2,"Böhm, C. O., kontorschef, Djursholm, 106970 — 224700",class_List-item,1570,5
279,2,"Börjesson, F. L., disp., Södertälje, 6500 — 5600",class_List-item,1570,6
279,2,"Böttiger, J. F., öfverint., Gustafsberg, 7650 — 31700",class_List-item,1570,7
279,2,"Cadier, A. S., fru, Solna, 4510 — 4700",class_List-item,1570,8
279,2,"Cadier, R., f. d. löjtn., Öregrund, 4905 — 5400",class_List-item,1570,9
279,2,"Cajanus, V., hofr.-råd, Djursholm, 10250 — 9000",class_List-item,1570,10
279,2,"Callmander, G. I., arkitekt, Nacka, 8780 — 12000",class_List-item,1570,11
279,2,"Cargel, G., dir., Södertälje, 8400 — 8100",class_List-item,1570,12
279,2,"Carlbeck, E. C., arrend., Spånga, 3240 — 6000",class_List-item,1570,13
279,2,"Carlberg, F. G., byggm., Nynäshamn, 2380 — 6100",class_List-item,1570,14
279,2,"Carlberg, C., kansliråd, Stocksund, 8230 — 8000",class_List-item,1570,15
279,2,"Carle, A. M. H., fröken, Lidingö, 4300 — 5900",class_List-item,1570,16
279,2,"Carlesson, S.,änkefru, Lidingö, — 13300",class_List-item,1570,17
279,2,"Carlheim-Gyllensköld, C., fru, Djursholm, 5180 — 8300",class_List-item,1570,18
279,2,"Carlheim-Gyllensköld, H., förv., Hamra, 6060 — 6900",class_List-item,1570,19
279,2,"Carlheim-Gyllensköld, A. E. R., kommen-dörkapten, Djursholm, 6690 — 13500",class_List-item,1570,20
279,2,"låmnas sakkunnigt biträde af jur. kand., v. härads-höfding grefve",class_List-item,1570,21
279,2,— 275 —,class_List-item,1570,22
280,1,"Carlman, P. J., grossh., Norrtälje, 5520—5500",class_List-item,1710,1
280,1,"Carlsson, E. V., bandir., Huddinge, 19810—43800",class_List-item,1710,2
280,1,"Carlsson, O. A., byggm., Djursholm,—8500",class_List-item,1710,3
280,1,"Carlsson, S., fil. d:r, Nådhammar, 9349—26100",class_List-item,1710,4
280,1,"Carlson-Holmberg, G. A., försäljn.-chef, Spånga, 4000—4000",class_List-item,1710,5
280,1,"Carlsson, L. B., godsägare, Huddinge, 610—18600",class_List-item,1710,6
280,1,"Carlsson, C. T., guldsmedsarb., Solna, 4040—3600",class_List-item,1710,7
280,1,"Carlsson, A., handl., Lidingö, 3130—4600",class_List-item,1710,8
280,1,"Carlsson, P. A., handl.; Botkyrka, 4000—5100",class_List-item,1710,9
280,1,"Carlsson, C. J., hemmansägare, Söderby-Karl, —8600",class_List-item,1710,10
280,1,"Carlsson, G., e. o. hofr.-not., Botkyrka, 6060—15400",class_List-item,1710,11
280,1,"Carlsson, G. A., ing., Nacka, 4790—4400",class_List-item,1710,12
280,1,"Carlsson, A. D., kamrer, Lidingö, 12590—12300",class_List-item,1710,13
280,1,"Carlsson, J. A., kamrer, Gustafsberg, 9160—8700",class_List-item,1710,14
280,1,"Carlsson, Hj., kapten, Vaxholm, 6190—6900",class_List-item,1710,15
280,1,"Carlsson, J. L., kassör, Råsunda, 4400—3900",class_List-item,1710,16
280,1,"Carlsson, K. E., kassör, Sundbyberg, 6990—7600",class_List-item,1710,17
280,1,"Carlsson, G. M., kassörska, Lidingö, 4600—1900",class_List-item,1710,18
280,1,"Carlsson, E. C., kontorist, Lidingö, 5050—4900",class_List-item,1710,19
280,1,"Carlsson, J. G., rådman, Östhammar, 2900—5000",class_List-item,1710,20
280,1,"Carlsson, Hj., ryttm., Fittja, 2210—4900",class_List-item,1710,21
